NA,NA,NA,NA,NA,NA,20101218_225119_r2_7_NAN,NA,NA,NA,NA,,NA,20110212_221735_r2_3_RHT,20110212_221735_r2_2_BLH,NA,NA,20110411_222557_r2_3_QRS,20110613_214601_r2_0_UKS,20110617_212913_r2_1_NDA,NA,NA,NA,NA,NA,NA,NA,20120102_212455_r2_4_ICZ,NA,NA,NA,NA,20120520_103751_r2_2_DHF,20120523_105024_r2_4_ADH,NA,20120729_212925_r2_5_XEZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121201_222437_r2_0_CXV,NA,20121231_111605_r2_2_ZCJ,20130114_110652_r2_19_EDR,20130105_220308_r2_6_BJC,20130114_110652_r2_11_JWF,20130225_104146_r2_0_RUS,20130501_104607_r2_6_XZU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20101219_222131_r2_7_UUB,NA,NA,NA,NA,,NA,20110213_214818_r2_3_KMW,20110213_214818_r2_2_QHL,NA,NA,20110416_214001_r2_3_RMV,20110614_211643_r2_0_OEH,20110626_220700_r2_1_GEA,NA,NA,NA,NA,NA,NA,NA,20120103_110253_r2_3_WCI,NA,NA,NA,NA,20120523_105024_r2_3_CVD,20120527_103338_r2_2_YCO,NA,20120730_110648_r2_5_LXT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121202_215539_r2_6_FHL,NA,20130104_105835_r2_2_XWW,NA,20130106_213356_r2_12_VMR,20130117_112019_r2_1_JZR,20130302_212916_r2_2_GUK,20130503_212112_r2_5_LRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20101225_224643_r2_9_WQU,NA,NA,NA,NA,,NA,20110226_220853_r2_12_TWX,20110226_220853_r2_11_RHP,NA,NA,20110423_113830_r2_4_VTC,20110617_212913_r2_0_TQN,20110627_213733_r2_1_MKI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120527_103338_r2_1_EKG,20120530_104609_r2_2_PUI,NA,20120731_103734_r2_6_AAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121203_113156_r2_0_VMN,NA,20130105_220308_r2_0_MAF,NA,20130107_111108_r2_12_FTJ,20130121_110245_r2_6_ZMQ,20130303_110646_r2_8_CND,20130504_105825_r2_5_EYO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20101226_121957_r2_10_QRF,NA,NA,NA,NA,,NA,20110227_214016_r2_3_WGG,20110227_214016_r2_2_FWP,NA,NA,20110509_121203_r2_4_RWM,20110626_220700_r2_0_PWN,20110628_215454_r1_1_DKU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120530_104609_r2_1_QVK,20120603_102916_r2_2_BGM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121204_110244_r2_6_OQD,NA,20130106_213356_r2_7_YFT,NA,20130114_110652_r2_14_UNM,20130122_103316_r2_1_GZO,20130304_103742_r2_4_ZER,20130505_220150_r2_0_DNM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20101226_221737_r2_4_BIT,NA,NA,NA,NA,,NA,20110312_220114_r2_3_TKT,20110312_220114_r2_2_SXV,NA,NA,20110516_120745_r2_4_BNA,20110627_213733_r2_0_WJK,20110705_215129_r1_1_MSU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120603_102916_r2_1_CDD,20120603_220247_r2_2_EHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121207_111516_r2_6_BCV,NA,20130107_111108_r2_7_EBU,NA,20130121_110245_r2_8_AKJ,20130124_111457_r2_7_LDP,20130309_212503_r2_2_RAS,20130508_104226_r2_2_EQW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20101231_213109_r2_1_HHK,NA,NA,NA,NA,,NA,20110326_115448_r2_3_DVY,20110326_115448_r2_2_YVZ,NA,NA,20110522_123232_r2_4_OOQ,20110628_215454_r1_0_MBF,20110706_212243_r1_1_OXA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120603_220247_r2_1_RZC,20120606_104146_r2_2_XZT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121208_222027_r2_0_GJN,NA,20130114_110652_r2_8_HNC,NA,20130122_103316_r2_3_KGV,20130126_215011_r2_1_TWH,20130310_110239_r2_5_EUM,20130509_214505_r2_1_XAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110101_124506_r2_3_GLJ,NA,NA,NA,NA,,NA,20110326_223829_r1_7_AAI,20110326_223829_r1_6_YXW,NA,NA,20110531_221440_r1_4_IHY,20110705_215129_r1_0_KUK,20110707_214552_r2_0_FJV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120606_104146_r2_1_YBC,20120608_211658_r2_2_VIB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121209_115635_r2_0_XWE,NA,20130121_110245_r2_7_AZD,NA,20130124_111457_r2_9_PVZ,20130128_105837_r2_4_HFL,20130311_103413_r2_2_AAG,20130510_211600_r2_0_KKB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110102_121644_r2_7_ZCQ,NA,NA,NA,NA,,NA,20110402_214814_r2_2_NUD,20110402_214814_r2_1_UGN,NA,NA,20110613_214830_r2_3_DVS,20110706_212243_r1_0_RLH,20110710_215838_r2_0_BXC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120608_211658_r2_1_QQO,20120609_105419_r2_2_BVO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121210_112746_r2_0_IVP,NA,20130122_103316_r2_2_DWL,NA,20130126_215011_r2_3_HUJ,20130204_105421_r2_3_DRV,20130314_104641_r2_2_FBL,20130511_105415_r2_0_YCZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110115_223419_r2_15_HBO,NA,NA,NA,NA,,NA,20110411_222557_r2_5_RMQ,20110411_222557_r2_4_RHG,NA,NA,20110620_114620_r2_2_QDH,20110707_214552_r2_1_VZD,20110711_212913_r2_0_HIF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120609_105419_r2_1_CIF,20120610_102515_r2_1_EQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121214_111102_r2_0_OYA,NA,20130124_111457_r2_8_VGE,NA,20130128_105837_r2_6_PNY,20130210_112016_r2_1_THR,20130316_212052_r2_2_EVG,20130512_102505_r2_0_ERN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110129_222546_r2_17_TZY,NA,NA,NA,NA,,NA,20110416_214001_r2_5_BGP,20110416_214001_r2_4_CJM,NA,NA,20110626_121215_r2_2_QTF,20110710_215838_r2_1_CZT,20110712_110643_r2_0_ZQA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120610_102515_r2_0_ZDB,20120611_212906_r2_1_GMV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121216_115233_r2_0_BQU,NA,20130126_215011_r2_2_NAJ,NA,20130204_105421_r2_5_MSS,20130211_105012_r2_4_RDE,20130317_105829_r2_2_HUJ,20130512_215737_r2_0_XMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110130_215641_r2_12_MUZ,NA,NA,NA,NA,,NA,20110423_113830_r2_6_RIU,20110423_113830_r2_5_NQF,NA,NA,20110626_220930_r2_2_ZOT,20110711_212913_r2_1_AAO,20110712_214722_r1_0_FOF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120611_212906_r2_0_MKD,20120613_103737_r2_1_XRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121216_214632_r2_0_EGQ,NA,20130128_105837_r2_5_WSG,NA,20130211_105012_r2_6_WRR,20130216_213703_r2_3_SHH,20130321_104232_r2_2_MAY,20130513_212826_r2_0_CEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110201_124137_r2_9_YAN,NA,NA,NA,NA,,NA,20110509_121203_r2_6_ZQK,20110509_121203_r2_5_HXR,NA,NA,20110710_120325_r2_4_WXF,20110712_110643_r2_1_WIO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120613_103737_r2_0_SCT,20120614_214159_r2_1_QBK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121222_221123_r2_1_RTM,NA,20130204_105421_r2_4_ABK,NA,20130216_213703_r2_5_DEC,20130217_111503_r2_11_HXG,20130324_105419_r2_7_SDS,20130515_103746_r2_2_GRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110202_121213_r2_5_XPI,NA,NA,NA,NA,,NA,20110516_120745_r2_6_QUA,20110516_120745_r2_5_DDM,NA,NA,20110710_220108_r2_3_XJZ,20110712_214722_r1_2_PKC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120614_214159_r2_0_IYZ,20120616_105008_r2_4_TNF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121224_111902_r2_2_CBG,NA,20130210_112016_r2_2_QED,NA,20130217_111503_r2_13_FPA,20130218_104555_r2_4_CPM,20130328_103815_r2_4_GSZ,20130516_214055_r2_2_LSF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110212_221735_r2_5_EXU,NA,NA,NA,NA,,NA,20110522_123232_r2_6_SGM,20110522_123232_r2_5_YSN,NA,NA,20110711_213143_r2_2_IJQ,20110713_103714_r2_1_GYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120616_105008_r2_3_MZM,20120617_215422_r2_3_VMM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121230_213820_r2_6_DYJ,NA,20130211_105012_r2_5_XJN,NA,20130218_104555_r2_6_YBX,20130221_105829_r2_4_OCC,20130330_111923_r2_9_VDA,20130519_215420_r2_0_SQA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110213_214818_r2_5_TIS,NA,NA,NA,NA,,NA,20110531_221440_r1_6_LFQ,20110531_221440_r1_5_UTF,NA,NA,20110711_221832_r1_2_ZIY,20110715_111852_r2_2_UDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120617_215422_r2_2_VIA,20120620_103325_r2_3_QQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20121231_111450_r2_6_HFA,NA,20130216_213703_r2_4_KWD,NA,20130221_105829_r2_7_PFQ,20130224_111151_r2_1_VNS,20130331_105008_r2_5_QQX,20130520_212415_r2_0_KDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110226_220853_r2_14_MKV,NA,NA,NA,NA,,NA,20110613_214830_r2_5_NIW,20110613_214830_r2_4_GWY,NA,NA,20110712_124528_r2_2_QOA,20110715_215949_r1_2_XQY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120620_103325_r2_2_EOJ,20120623_104556_r2_3_AXJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130105_220308_r2_12_DXC,NA,20130217_111503_r2_12_VPM,NA,20130224_111151_r2_3_RVU,20130225_104146_r2_1_GGJ,20130404_103412_r2_5_FEW,20130522_103319_r2_2_IUQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110227_214016_r2_5_BIS,NA,NA,NA,NA,,NA,NA,NA,NA,NA,20110712_224301_r2_1_OIE,20110716_105001_r2_2_OGF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120623_104556_r2_2_PBU,20120624_215011_r2_3_WRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130106_114013_r2_4_YGA,NA,20130218_104555_r2_5_NFJ,NA,20130225_104146_r2_3_RHJ,20130302_212916_r2_1_UEX,20130405_213647_r2_2_BIY,20130523_213741_r2_2_KBZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110312_215959_r2_9_JUM,NA,NA,NA,NA,,NA,NA,NA,NA,NA,20110714_114716_r2_4_UQR,20110718_212452_r2_2_SGS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120624_215011_r2_2_EFD,20120626_105830_r2_1_BEO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130106_213356_r2_4_GIJ,NA,20130221_105829_r2_5_VNQ,NA,20130302_212916_r2_4_KPH,20130303_110646_r2_7_RSR,20130406_111505_r2_3_IPC,20130525_104556_r2_2_DSZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110326_115448_r2_7_BTX,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110719_110234_r2_2_TVT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120626_105830_r2_6_IRX,20120627_102915_r2_1_QTM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130107_111108_r2_4_UVM,NA,20130224_111151_r2_2_ENO,NA,20130303_110646_r2_10_IQN,20130304_103742_r2_3_EBQ,20130407_104557_r2_2_LZQ,20130526_214924_r2_1_LSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110326_223829_r1_8_CPH,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110720_220738_r2_2_SPX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120627_102915_r2_5_BTB,20120630_104146_r2_5_YME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130113_113551_r2_4_EGG,NA,20130225_104146_r2_2_ZEI,NA,20130304_103742_r2_6_JKB,20130309_212503_r2_1_PFT,20130410_105907_r2_2_IFG,20130527_212107_r2_4_TWK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110402_214814_r2_3_WLP,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110727_220219_r2_1_HVC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120630_104146_r2_1_LBL,20120701_214556_r2_6_YCV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130114_110652_r2_5_ELN,NA,20130302_212916_r2_0_IRU,NA,20130309_212503_r2_4_LHB,20130310_110239_r2_4_VAW,20130413_111102_r2_3_FEP,20130529_102914_r2_0_TUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110411_222557_r2_6_SGT,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110728_213325_r2_0_LNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120701_214556_r2_2_CLP,20120702_211647_r2_4_YQI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130120_113156_r2_5_EWE,NA,20130303_110646_r2_6_EQP,NA,20130310_110239_r2_7_TLI,20130311_103413_r2_1_LRZ,20130414_104145_r2_2_VFP,20130601_104139_r2_0_PBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110416_214001_r2_6_LHC,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110729_111055_r2_1_HZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120702_211647_r2_0_CUH,20120703_105418_r2_4_KPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130121_110245_r2_2_EQT,NA,20130304_103742_r2_2_OZQ,NA,20130311_103413_r2_4_FUM,20130314_104641_r2_1_IJY,20130420_110648_r2_10_ZVC,20130602_214557_r2_3_ZTW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110417_225009_r2_0_NOX,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110729_215125_r1_0_WAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120703_105418_r2_0_SDO,20120704_102505_r2_4_ZKN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130122_220814_r2_2_EKP,NA,20130309_212503_r2_0_STO,NA,20130314_104641_r2_4_MHQ,20130316_212052_r2_1_SHA,20130421_103735_r2_2_WXC,20130604_105419_r2_5_TOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110423_113830_r2_0_YYR,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110731_214555_r2_13_IWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120704_102505_r2_0_ZHE,20120705_212917_r2_4_RMS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130124_111457_r2_5_KGH,NA,20130310_110239_r2_3_JVE,NA,20130316_212052_r2_4_XFJ,20130317_105829_r2_1_LTK,20130424_105055_r2_4_QSZ,20130605_102601_r2_0_TUW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110430_113437_r2_4_UYQ,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110801_112254_r2_0_RQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120705_212917_r2_0_TEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130126_115609_r2_5_KJO,NA,20130311_103413_r2_0_SCD,NA,20130317_105829_r2_4_UPA,20130321_104232_r2_1_LPS,20130427_110235_r2_3_SDT,20130606_212841_r2_0_EGI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110509_121203_r2_2_AOL,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110801_220339_r1_0_KEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120706_110651_r2_0_YEQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130126_215126_r2_5_JSP,NA,20130314_104641_r2_0_QKK,NA,20130321_104232_r2_4_DAF,20130324_105419_r2_6_OTL,20130428_103407_r2_3_KIE,20130608_103736_r2_0_OIJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110516_120745_r2_2_QFK,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110802_105414_r2_0_OLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120707_103735_r2_0_MNP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130127_112718_r2_5_FXZ,NA,20130316_212052_r2_0_VIF,NA,20130323_112310_r2_6_UGA,20130328_103815_r2_3_GCV,20130428_220711_r2_3_TTN,20130609_214158_r2_4_UHP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110522_123232_r2_2_WWY,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110803_215806_r2_0_HHD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120708_214056_r2_2_FQA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130202_115202_r2_5_RII,NA,20130317_105829_r2_0_YXK,NA,20130324_105419_r2_2_WZG,20130330_111923_r2_8_ABP,20130501_104607_r2_4_ICR,20130611_105007_r2_8_PCZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110531_221440_r1_2_EGP,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110805_110647_r2_0_BPD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120711_215421_r2_2_GOL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130210_111858_r2_7_ZCQ,NA,20130321_104232_r2_0_XDP,NA,20130328_103815_r2_1_GTO,20130331_105008_r2_4_FXV,20130503_212112_r2_3_ZVB,20130612_215421_r2_3_ROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110613_214830_r2_2_TVC,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110805_214707_r1_0_UPL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120712_212431_r2_1_DSN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130216_114403_r2_6_BAO,NA,20130324_105419_r2_5_JFC,NA,20130330_111923_r2_6_BXM,20130404_103412_r2_4_OZV,20130504_105825_r2_3_DAL,20130613_212431_r2_3_PGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110626_121215_r2_5_IIU,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110806_103702_r2_0_MBJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120713_110243_r2_2_LXI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130216_213818_r2_6_VLW,NA,20130328_103815_r2_2_VUO,NA,20130331_105008_r2_2_QLS,20130405_213647_r2_1_CKB,20130508_104226_r2_4_FFI,20130614_110243_r2_7_DSN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110626_220930_r2_5_RGG,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110807_214145_r2_0_GVB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120714_103323_r2_1_GOO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130217_111503_r2_6_RLV,NA,20130330_111923_r2_7_LPJ,NA,20130404_103412_r2_2_YRJ,20130406_111505_r2_2_GTR,20130509_214620_r2_3_KKX,20130615_103321_r2_3_CYA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110704_222159_r1_0_SAC,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110808_215944_r1_0_SRF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120715_213736_r2_3_DRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130224_111038_r2_9_KSY,NA,20130331_105008_r2_3_WXJ,NA,20130405_213802_r2_0_CDI,20130407_104557_r2_1_JNL,20130511_105415_r2_4_RDN,20130616_213715_r2_7_EMV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110705_215244_r1_0_UOA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110809_105006_r2_0_JVJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120717_104556_r2_3_LXH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130302_113540_r2_6_JSV,NA,20130404_103412_r2_3_DVQ,NA,20130406_111505_r2_0_FUP,20130410_105907_r2_1_PTS,20130513_212826_r2_4_PZX,20130618_104556_r2_8_SIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110710_120325_r2_1_UTS,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110809_213017_r1_0_HJX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120718_214937_r2_3_IBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130303_110646_r2_14_IRA,NA,20130405_213802_r2_1_OSY,NA,20130407_104557_r2_4_MTQ,20130411_103005_r2_0_SAE,20130515_103746_r2_5_RRX,20130620_212028_r2_4_WRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,20110710_220108_r2_1_FTU,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110811_212446_r2_0_VHQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120720_105830_r2_3_SOP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130309_113134_r2_7_CVK,NA,20130406_111505_r2_1_HSM,NA,20130410_105907_r2_4_HQZ,20130413_111102_r2_0_QRR,20130516_214055_r2_4_BOU,20130621_105828_r2_8_FZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,20110814_213734_r2_4_ZRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20120721_102911_r2_0_QAU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130310_110239_r2_10_OTG,NA,20130407_104557_r2_0_ETM,NA,20130413_111102_r2_4_YAP,20130414_104145_r2_1_QPA,20130519_215420_r2_2_GXQ,20130622_102916_r2_1_HCJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
