20130421_203409_r2_3_RBU,20130421_203409_r2_4_ZLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130529_120623_r2_1_YCS,20130519_215651_r2_7_VHV,20130601_121949_r2_10_UBB,20130526_215310_r2_1_QVV,NA,NA,20130512_220124_r2_5_EZI,20130602_214711_r2_2_YKQ,20130512_120402_r2_5_XLH,20130602_214711_r2_0_MWZ,NA,20130602_214711_r2_1_ZEV,NA,NA,20130630_113544_r2_5_RVR,20130713_215205_r2_2_EYX,NA,NA,NA,NA,20130701_110651_r2_4_WNO,NA,NA
20130423_125721_r2_7_DXA,20130423_125721_r2_8_ALW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130601_121949_r2_7_NEN,20130522_121144_r2_7_ALH,20130602_115011_r2_4_GNX,20130529_120738_r2_1_HZZ,NA,NA,20130515_121555_r2_5_EIS,20130603_112307_r2_2_NWM,20130512_220124_r2_4_HNO,20130603_112307_r2_0_GMI,NA,20130603_112307_r2_1_ABA,NA,NA,20130701_110651_r2_3_KUE,20130714_212331_r2_1_WBT,NA,NA,NA,NA,20130703_114806_r2_4_APV,NA,NA
20130424_122805_r2_7_JMQ,20130424_122805_r2_8_QVP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130602_115011_r2_3_ZCT,20130526_115422_r2_2_NNX,20130602_214908_r2_4_PBF,20130601_121949_r2_1_QTC,NA,NA,20130518_222627_r2_3_SWT,20130607_110651_r2_5_QSH,20130515_121555_r2_4_TXD,20130607_110651_r2_3_PRQ,NA,20130607_110651_r2_4_WJD,NA,NA,20130703_114806_r2_3_VOC,20130715_123702_r2_1_YFS,NA,NA,NA,NA,20130703_214213_r2_4_HBF,NA,NA
20130427_123958_r2_6_NMC,20130427_123958_r2_7_YOK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130602_214908_r2_3_IJY,20130526_215310_r2_2_WCL,20130608_221328_r2_13_OVA,20130601_221814_r2_1_JWD,NA,NA,20130519_115955_r2_2_UWK,20130608_221210_r2_4_HNS,20130518_222627_r2_2_EWB,20130608_221210_r2_2_PTB,NA,20130608_221210_r2_3_QBX,NA,NA,20130703_214213_r2_3_LRC,20130715_223455_r2_0_ZKL,NA,NA,NA,NA,20130704_111859_r2_4_GWK,NA,NA
20130428_203006_r2_5_ILD,20130428_203006_r2_6_LDO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130608_221328_r2_12_MZR,20130529_120623_r2_0_GPE,20130609_114600_r2_4_NNA,20130602_115011_r2_0_HYI,NA,NA,20130519_215651_r2_1_TCE,20130609_114815_r2_4_AEZ,20130519_115955_r2_1_TDQ,20130609_114815_r2_2_MHC,NA,20130609_114815_r2_3_XDY,NA,NA,20130704_111859_r2_3_UEM,20130716_120748_r2_0_VGN,NA,NA,NA,NA,20130707_113121_r2_8_TWQ,NA,NA
20130501_122259_r2_2_AKI,20130501_122259_r2_3_OQD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130609_114600_r2_3_KIH,20130601_121949_r2_6_GUA,20130609_214508_r2_5_ZBD,20130602_214908_r2_0_KCF,NA,NA,20130522_121144_r2_1_ADS,20130609_214239_r2_4_RUJ,20130519_215651_r2_15_QRN,20130609_214239_r2_2_WBG,NA,20130609_214239_r2_3_EIR,NA,NA,20130707_113121_r2_7_IOH,20130716_220524_r2_0_SZI,NA,NA,NA,NA,20130708_110243_r2_7_BHW,NA,NA
20130505_120654_r2_6_SKX,20130505_120654_r2_7_ZKZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130609_214508_r2_4_BHB,20130601_221814_r2_2_JKM,20130610_211512_r2_4_INQ,20130608_221328_r2_9_CJR,NA,NA,20130525_222120_r2_4_SFL,20130610_111922_r2_4_OGJ,20130522_121144_r2_12_NNN,20130610_111922_r2_2_QFD,NA,20130610_111922_r2_3_HTK,NA,NA,20130708_110243_r2_6_MXX,20130717_113835_r2_0_DLL,NA,NA,NA,NA,20130710_114357_r2_1_AAU,NA,NA
20130505_220535_r2_12_JHI,20130505_220535_r2_13_NPX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130610_211512_r2_3_REG,20130602_115011_r2_1_VKG,20130615_220959_r2_5_OKQ,20130609_114600_r2_0_MSJ,NA,NA,20130526_115531_r2_3_IVN,20130615_220711_r2_13_BTM,20130525_222120_r2_7_OTK,20130615_220711_r2_11_NNK,NA,20130615_220711_r2_12_EWO,NA,NA,20130710_114357_r2_0_BFY,20130717_213518_r2_0_RFO,NA,NA,NA,NA,20130710_213803_r2_1_NDK,NA,NA
20130508_121847_r2_0_XVS,20130508_121847_r2_1_AYC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130615_220959_r2_4_RKY,20130602_214908_r2_1_ZXR,20130616_214050_r2_4_OBZ,20130609_214508_r2_1_GSM,NA,NA,20130526_215155_r2_3_XRW,20130616_114408_r2_5_RDH,20130526_115531_r2_7_CNU,20130616_114408_r2_3_GWA,NA,20130616_114408_r2_4_URT,NA,NA,20130710_213803_r2_0_MKN,20130718_124930_r2_3_QMA,NA,NA,NA,NA,20130711_111450_r2_1_UOZ,NA,NA
20130512_120247_r2_0_VKX,20130512_120247_r2_1_PKA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130616_214050_r2_3_WMQ,20130608_221328_r2_10_MGH,20130622_220538_r2_7_QTD,20130610_211512_r2_0_BFA,NA,NA,20130529_120738_r2_5_PFA,20130616_213830_r2_7_FDS,20130526_215155_r2_7_BXV,20130616_213830_r2_5_QFJ,NA,20130616_213830_r2_6_GAB,NA,NA,20130711_111450_r2_0_HDT,20130718_224725_r2_2_MMY,NA,NA,NA,NA,20130712_222022_r2_1_HMV,NA,NA
20130512_202140_r2_0_DXW,20130512_202140_r2_1_LEJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130622_220538_r2_6_ZHU,20130609_114600_r2_1_DXO,20130623_213636_r2_6_IJF,20130611_222644_r2_0_MZW,NA,NA,20130601_121949_r2_4_ZTE,20130617_111503_r2_4_PXK,NA,20130617_111503_r2_2_FIS,NA,20130617_111503_r2_3_SEQ,NA,NA,20130712_222022_r2_0_KCA,20130719_122021_r2_2_YWR,NA,NA,NA,NA,20130713_115626_r2_2_DYL,NA,NA
20130512_220124_r2_6_EEF,20130512_220124_r2_7_NDY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130623_213636_r2_5_RGA,20130609_214508_r2_2_RMB,20130630_213210_r2_11_JFJ,20130615_220959_r2_1_BHE,NA,NA,20130601_221659_r2_4_LXL,20130622_220305_r2_10_SWZ,NA,20130622_220305_r2_8_UMH,NA,20130622_220305_r2_9_XIA,NA,NA,20130713_115626_r2_1_EKR,20130719_221806_r2_2_VIT,NA,NA,NA,NA,20130713_215050_r2_1_IJW,NA,NA
20130515_121440_r2_0_JCK,20130515_121440_r2_1_XJU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130630_213210_r2_10_SKP,20130610_211512_r2_1_NJG,20130701_210242_r2_4_QJD,20130616_214050_r2_0_UVH,NA,NA,20130602_115109_r2_3_PBZ,20130623_113955_r2_5_CBA,NA,20130623_113955_r2_3_PTY,NA,20130623_113955_r2_4_PPE,NA,NA,20130713_215050_r2_0_FRC,20130720_115106_r2_1_VXY,NA,NA,NA,NA,20130714_112722_r2_1_OUX,NA,NA
20130519_115840_r2_6_DJB,20130519_115840_r2_7_CNO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130701_210242_r2_3_QFX,20130615_220959_r2_2_AJG,20130702_221420_r2_4_JEH,20130622_220538_r2_3_LPF,NA,NA,20130602_214826_r2_3_KLQ,20130623_213402_r2_4_ZSN,NA,20130623_213402_r2_2_PUE,NA,20130623_213402_r2_3_OQU,NA,NA,20130714_112722_r2_0_PMI,20130720_214819_r2_1_IUV,NA,NA,NA,NA,20130716_220251_r2_7_UUU,NA,NA
20130519_201732_r2_0_EUF,20130519_201732_r2_1_NDD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130702_221420_r2_3_XLI,20130616_214050_r2_1_UYZ,20130704_211543_r2_4_ZQC,20130623_213636_r2_2_FRE,NA,NA,20130608_121611_r2_4_QHJ,20130624_111053_r2_4_GVP,NA,20130624_111053_r2_2_OHK,NA,20130624_111053_r2_3_KML,NA,NA,20130716_220251_r2_5_FPM,20130722_123251_r2_4_NPS,NA,NA,NA,NA,20130717_113949_r2_6_VRP,NA,NA
20130519_215651_r2_11_GJH,20130519_215651_r2_12_JNZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130703_214445_r2_7_YGQ,20130622_220538_r2_4_EEJ,20130706_215737_r2_4_HBT,20130630_213210_r2_7_VSE,NA,NA,20130608_221328_r2_4_RGQ,20130629_120459_r2_0_KMG,NA,20130629_120459_r2_1_RVJ,NA,20130629_120459_r2_2_ZJV,NA,NA,20130717_113949_r2_4_ELO,20130722_223027_r2_4_HXV,NA,NA,NA,NA,20130717_213404_r2_5_ZTA,NA,NA
20130522_121029_r2_1_VBK,20130522_121029_r2_2_JPI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130704_125742_r2_6_YBX,20130623_213636_r2_3_CNW,20130707_212832_r2_5_XLF,20130701_124516_r2_7_SXZ,NA,NA,20130609_114700_r2_4_SSA,20130630_113544_r2_0_AYJ,NA,20130630_113544_r2_1_HUN,NA,20130630_113544_r2_2_JPQ,NA,NA,20130717_213404_r2_4_MCU,20130723_120338_r2_4_FDE,NA,NA,NA,NA,20130718_111038_r2_5_BMJ,NA,NA
20130526_115422_r2_5_RZQ,20130526_115422_r2_6_XME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130704_211543_r2_3_YPM,20130630_213210_r2_8_GSC,20130708_205850_r2_4_ZVX,20130701_210242_r2_0_ATJ,NA,NA,20130609_214353_r2_4_WFA,20130701_110651_r2_2_ENP,NA,20130701_110651_r2_0_QOM,NA,20130701_110651_r2_1_XVS,NA,NA,20130718_111038_r2_4_NRN,20130723_220124_r2_4_HBL,NA,NA,NA,NA,20130719_221537_r2_6_HOP,NA,NA
20130526_201322_r2_0_OXG,20130526_201322_r2_1_BIZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130706_215737_r2_3_RNM,20130701_210242_r2_2_FIM,NA,20130702_121604_r2_7_NME,NA,NA,20130611_222529_r2_5_BZQ,20130703_114806_r2_2_LLD,NA,20130703_114806_r2_0_RDB,NA,20130703_114806_r2_1_DAJ,NA,NA,20130719_221537_r2_5_KZS,20130724_113421_r2_2_YON,NA,NA,NA,NA,20130720_115220_r2_6_TMN,NA,NA
20130526_215310_r2_5_EPY,20130526_215310_r2_6_YQX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130707_212832_r2_4_CVY,20130702_221420_r2_2_DSG,NA,20130702_221420_r2_0_DFN,NA,NA,20130613_113037_r2_0_BQL,20130703_214213_r2_2_VMT,NA,20130703_214213_r2_0_JEQ,NA,20130703_214213_r2_1_IDA,NA,NA,20130720_115220_r2_5_EQN,20130724_213108_r2_0_PAD,NA,NA,NA,NA,20130720_214704_r2_5_OYK,NA,NA
20130529_120623_r2_2_UVI,20130529_120623_r2_3_AHW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130708_205850_r2_3_APN,20130703_214445_r2_6_XIT,NA,20130703_214445_r2_4_AGK,NA,NA,20130615_121208_r2_0_SLN,20130704_111859_r2_2_GSC,NA,20130704_111859_r2_0_QZC,NA,20130704_111859_r2_1_LNZ,NA,NA,20130720_214704_r2_4_UIH,20130725_124521_r2_3_VXT,NA,NA,NA,NA,20130721_112307_r2_5_QXW,NA,NA
20130601_121949_r2_8_KLJ,20130601_121949_r2_9_RLU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130704_125742_r2_5_ORQ,NA,20130704_125742_r2_3_NDH,NA,NA,20130615_220844_r2_0_ILL,20130706_120040_r2_3_NLO,NA,20130706_120040_r2_1_TIG,NA,20130706_120040_r2_2_LHO,NA,NA,20130721_112307_r2_4_KPE,20130725_224318_r2_1_FTQ,NA,NA,NA,NA,20130723_215945_r2_4_FHA,NA,NA
20130602_115011_r2_5_VEX,20130602_115011_r2_6_JMM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130704_211543_r2_2_ZLO,NA,20130704_211543_r2_0_DRE,NA,NA,20130616_114253_r2_1_NIL,20130706_215536_r2_2_QZG,NA,20130706_215536_r2_0_LVZ,NA,20130706_215536_r2_1_REE,NA,NA,NA,20130726_121613_r2_1_SEL,NA,NA,NA,NA,20130724_113536_r2_4_NNC,NA,NA
20130602_214908_r2_5_VLM,20130602_214908_r2_6_XQE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130706_215737_r2_2_UGM,NA,20130705_222656_r2_0_ZDW,NA,NA,20130616_213945_r2_0_XDS,20130707_113121_r2_2_MNQ,NA,20130707_113121_r2_0_QFH,NA,20130707_113121_r2_1_XTO,NA,NA,NA,20130726_221339_r2_1_CEQ,NA,NA,NA,NA,20130724_213023_r2_1_APQ,NA,NA
20130609_114600_r2_5_AIV,20130609_114600_r2_6_GCB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130707_212832_r2_3_ALG,NA,20130706_215737_r2_0_CHE,NA,NA,20130618_122450_r2_0_WYD,20130710_114357_r2_6_QGL,NA,NA,NA,NA,NA,NA,NA,20130727_114654_r2_1_XEK,NA,NA,NA,NA,NA,NA,NA
20130609_214508_r2_6_CBC,20130609_214508_r2_7_QGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130708_205850_r2_2_QXS,NA,20130707_212832_r2_1_MAG,NA,NA,20130621_123724_r2_0_ZYC,20130710_213803_r2_5_GVO,NA,NA,NA,NA,NA,NA,NA,20130727_214339_r2_0_YZT,NA,NA,NA,NA,NA,NA,NA
20130610_211512_r2_5_DZI,20130610_211512_r2_6_BTI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130708_124104_r2_1_JLO,NA,NA,20130622_120814_r2_0_WYY,20130711_111450_r2_5_OIR,NA,NA,NA,NA,NA,NA,NA,20130728_125755_r2_3_RCT,NA,NA,NA,NA,NA,NA,NA
20130616_214050_r2_6_JBW,20130616_214050_r2_7_YHW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130708_205850_r2_0_LTP,NA,NA,20130622_220423_r2_0_HAB,20130712_222022_r2_5_EBQ,NA,NA,NA,NA,NA,NA,NA,20130729_122840_r2_5_KBA,NA,NA,NA,NA,NA,NA,NA
20130622_220538_r2_8_HHJ,20130622_220538_r2_9_AOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130710_214036_r2_3_FFS,NA,NA,20130623_113840_r2_2_GRT,20130713_115626_r2_6_PYP,NA,NA,NA,NA,NA,NA,NA,20130729_222618_r2_5_GKY,NA,NA,NA,NA,NA,NA,NA
20130623_213636_r2_7_LZY,20130623_213636_r2_8_YYU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130623_213517_r2_2_PLW,20130713_215050_r2_5_RRI,NA,NA,NA,NA,NA,NA,NA,20130730_115927_r2_4_KNI,NA,NA,NA,NA,NA,NA,NA
20130630_213210_r2_12_VRF,20130630_213210_r2_13_AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130625_122040_r2_3_RDY,20130714_112722_r2_5_XUC,NA,NA,NA,NA,NA,NA,NA,20130730_215719_r2_3_JZA,NA,NA,NA,NA,NA,NA,NA
20130706_215737_r2_5_EWG,20130706_215737_r2_6_PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130626_115128_r2_2_ZWD,20130716_220410_r2_4_NTR,NA,NA,NA,NA,NA,NA,NA,20130731_212710_r2_4_OOM,NA,NA,NA,NA,NA,NA,NA
20130707_212832_r2_6_QDG,20130707_212832_r2_7_THV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130717_113949_r2_3_JCN,NA,NA,NA,NA,NA,NA,NA,20130801_124139_r2_3_VOK,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130717_213404_r2_3_XVG,NA,NA,NA,NA,NA,NA,NA,20130801_223809_r2_4_SVD,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130718_111038_r2_3_WMG,NA,NA,NA,NA,NA,NA,NA,20130802_121218_r2_4_YRW,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130719_221537_r2_4_XVL,NA,NA,NA,NA,NA,NA,NA,20130802_220921_r2_3_WGJ,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130720_115220_r2_4_VPD,NA,NA,NA,NA,NA,NA,NA,20130803_114305_r2_2_PUS,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130720_214704_r2_3_GOH,NA,NA,NA,NA,NA,NA,NA,20130803_214004_r2_2_DTS,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130721_112307_r2_3_NGY,NA,NA,NA,NA,NA,NA,NA,20130804_125407_r2_2_ROD,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130722_222913_r2_4_VFP,NA,NA,NA,NA,NA,NA,NA,20130805_122446_r2_4_UYO,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130723_120437_r2_3_ZQN,NA,NA,NA,NA,NA,NA,NA,20130805_222146_r2_5_DFP,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130723_215945_r2_2_STV,NA,NA,NA,NA,NA,NA,NA,20130806_115545_r2_3_RCU,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130724_113536_r2_2_LPJ,NA,NA,NA,NA,NA,NA,NA,20130806_215232_r2_3_GZA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130725_110650_r2_7_LDJ,NA,NA,NA,NA,NA,NA,NA,20130807_212323_r2_10_QZA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130808_123727_r2_2_ZRB,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130808_223443_r2_2_POJ,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130809_120811_r2_2_GKJ,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130809_220508_r2_2_MOU,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130810_113814_r2_2_BOP,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20130810_213554_r2_2_WGP,NA,NA,NA,NA,NA,NA,NA
